name	n_hab_planets	n_stars	n_planets	discovery_method	temperature	metalicity	radius	period	declination	eccentricity	
KOI-368	0	1	1	transit	None	None	2.1	110.321611	+42 05 12	0.07	
KOI-370	0	1	2	transit	None	None	0.24150	22.951	+44 31 44	None	
KOI-370	0	1	2	transit	None	None	0.39368	42.882	+44 31 44	None	
KOI-372	1	1	2	transit	None	None	0.882	125.63243	+41 52 00.3	0.172	
KOI-372	1	1	2	timing	None	None	None	463.44	+41 52 00.3	0.1701	
KOI-423	0	1	1	transit	None	None	1.11	21.087212	+46 02 04	0	
KOI-428	0	1	1	transit	None	None	1.17	6.87349	+47 31 36	0.0	
KOI-4427	1	1	1	transit	None	None	0.208	147.6606	+39 16 26.7		
KOI-523	0	1	2	transit	None	None	0.26428	36.855	+45 03 11	None	
KOI-523	0	1	2	transit	None	None	0.64703	49.412	+45 03 11	None	
KOI-55	0	1	2	imaging	7112.0	None	0.068	0.2401	+41 05 34	None	
KOI-55	0	1	2	imaging	6319.1	None	0.078	0.34289	+41 05 34	None	
KOI-680	0	1	1	transit	1729	None	1.99	8.6001536	+43 11 50.21	None	
KOI-806	0	1	3	transit	556.9	None	0.355	29.334	+38 56 50	0.042	
KOI-806	0	1	3	transit	431.4	None	1.120903	60.3251	+38 56 50	0.0111	
KOI-806	0	1	3	transit	334.2	None	0.801947	143.213	+38 56 50	0.022	
KOI-830	0	1	1	transit	1070	None	1.08	3.52563254	+40 34 39		
LkCa_15	0	1	1	imaging	None	None	None	40000	+22 21 03	None	
Lupus-TR_3	0	1	1	transit	None	None	0.89	3.91405	-42 58 41.5	0	
MOA-2007-BLG-192-L	0	1	1	microlensing	None	None	None	None	-27 09 00	None	
MOA-2007-BLG-400-L	0	1	1	microlensing	104.6	None	None	None	-29 13 27	None	
MOA-2008-BLG-310-L	0	1	1	microlensing	152.7	None	None	None	-34 46 41	None	
MOA-2008-BLG-379L	0	1	1	microlensing	None	None	None	None	-30 11 49	None	
MOA-2009-BLG-266L	0	1	1	microlensing	None	None	None	2780	-35 00 19	None	
MOA-2009-BLG-319	0	1	1	microlensing	None	None	None	None	-26 49 11	None	
MOA-2009-BLG-387L	0	1	1	microlensing	None	None	None	1972.3	-33 59 25	None	
MOA-2010-BLG-073L	0	1	1	microlensing	None	None	None	None	-26 31 22	None	
MOA-2010-BLG-328L	0	1	1	microlensing	None	None	None	None	-30 43 55	None	
MOA-2010-BLG-477L	0	1	1	microlensing	120.7	None	None	None	-31 27 16	None	
MOA-2011-BLG-262L	0	1	1	microlensing	None	None	None	None	-31 14 42.93	None	
MOA-2011-BLG-293L	1	1	1	microlensing	112.1	None	None	None	-28 28 37	None	
MOA-2011-BLG-322	0	1	1	microlensing	None	None	None	None	-27 13 15	None	
MOA-2012-BLG-311	1	1	1	microlensing	None	None	None	None	-25 57 04	None	
MOA-2013-BLG-220L	0	1	1	microlensing	None	None	None	None	-28 27 19	None	
MOA-bin-1	0	1	1	microlensing	None	None	None	None	-29 47 38	None	
mu_Arae	2	1	4	RV	228.7	None	None	643.25	-51 50 02	0.128	
mu_Arae	2	1	4	RV	928.2	None	None	9.6386	-51 50 02	0.172	
mu_Arae	2	1	4	RV	292.1	None	None	310.55	-51 50 02	0.0666	
mu_Arae	2	1	4	RV	122.5	None	None	4205.8	-51 50 02	0.0985	
mu_Leo	0	1	1	RV	None	None	None	357.8	+26 00 23	0.09	
NGC_2423_3	0	1	1	RV	417.4	None	None	714.3	-13 54 24	0.21	
NGC_4349_No_127	0	1	1	RV	599.9	None	None	677.8	-61 52 18	0.19	
NN_Ser	0	2	2	timing	None	None	None	5654.6797	+12 54 47	0.142	
NN_Ser	0	2	2	timing	None	None	None	2793.0	+12 54 47	0.223	
NSVS_14256825	0	2	2	timing	None	None	None	1276	+04 37 56	0.0	
NSVS_14256825	0	2	2	timing	None	None	None	2506	+04 37 56	0.52	
nu_Oph	1	1	2	RV	611.9	None	None	530.32	-09 46 25	0.1256	
nu_Oph	1	1	2	RV	341.2	None	None	3186	-09 46 25	0.165	
NY_Virginis	0	2	1	timing	None	None	None	2900	-02 01 49	None	
OGLE-05-071L	0	1	1	microlensing	None	None	None	3600	-34 40 23	None	
OGLE-05-169L	0	1	1	microlensing	None	None	None	3300	-30 43 57	None	
OGLE-05-390L	0	1	1	microlensing	None	None	None	3500	-30 22 38	None	
OGLE-06-109L	0	1	2	microlensing	None	None	None	1790	-30 05 16	None	
OGLE-06-109L	0	1	2	microlensing	None	None	None	4931	-30 05 16	0.15	
OGLE-2007-BLG-368L	0	1	1	microlensing	None	None	None	None	-32 14 15	None	
OGLE-2008-BLG-092L	0	2	1	microlensing	None	None	None	None	-34 43 36	None	
OGLE-2008-BLG-355L	0	1	1	microlensing	None	None	None	None	-30 45 34	None	
OGLE-2011-BLG-0251	0	1	1	microlensing	None	None	None	None	-27 08 10	None	
OGLE-2011-BLG-0265L	0	1	1	microlensing	None	None	None	None	-27 23 40.3	None	
OGLE-2012-BLG-0026L	0	1	2	microlensing	None	None	None	None	-27 08 33	None	
OGLE-2012-BLG-0026L	0	1	2	microlensing	None	None	None	None	-27 08 33	None	
OGLE-2012-BLG-0358L	0	1	1	microlensing	None	None	None	None	-24 15 40	None	
OGLE-2012-BLG-0406L	0	1	1	microlensing	None	None	None	None	-30 28 16	None	
OGLE-2013-BLG-0341	0	2	1	microlensing	None	None	None	None	-29 50 46	None	
OGLE235-MOA53	0	1	1	microlensing	None	None	None	None	-28 53 42	None	
OGLE2-TR-L9	0	1	1	transit	2154.6	None	1.614	2.4855335	-61 08 46	None	
OGLE-TR-10	0	1	1	transit	1702	None	1.72	3.10129	-29 52 34	0.0	
OGLE-TR-111	0	1	1	transit	940.0	None	1.077	4.01451	-61 24 20	0.0	
OGLE-TR-113	0	1	1	transit	1211.0	None	1.11	1.4324772	-61 26 48	0.0	
OGLE-TR-132	0	1	1	transit	1812.0	None	1.227	1.689868	-61 57 25	0.0	
OGLE-TR-182	0	1	1	transit	1235.0	None	1.47	3.9791	-61 05 43	0.0	
OGLE-TR-211	0	1	1	transit	1581.5	None	1.26	3.67724	-62 27 20	0.0	
OGLE-TR-56	0	1	1	transit	1390.3	None	1.2	1.211909	-29 32 21	0.0	
Omega_Serpentis	0	1	1	RV	None	None	None	277.02	+02 11 47.44	0.106	
omi_CrB	0	1	1	RV	None	None	None	187.83	+29 36 58	0.191	
omi_UMa	0	1	1	RV	None	None	None	1630	+60 43 05	0.130	
Oph_11	0	1	1	imaging	2478	None	None	None	-24 05 14	None	
PH-1	0	4	1	transit	None	None	0.5631852	138.506	+39 57 18	0.0539	
PH-2	1	1	1	transit	281	None	0.922238	282.5255	+51 57 45.36	0.41	
POTS-1	0	1	1	transit	None	None	0.941	3.16062960	-66 34 52.02	None	
Pr0201	0	1	1	RV	None	None	None	4.4264	+20 13 36	0	
Pr0211	0	1	1	RV	None	None	None	2.1451	+19 16 37	0	
PSO_J318.5-22	0	0	1	imaging	1160	None	1.53	None	+22 51 36	None	
PSR_1257_12	0	1	3	timing	None	None	None	25.262	+12 40 56	0.0	
PSR_1257_12	0	1	3	timing	None	None	None	66.5419	+12 40 56	0.0186	
PSR_1257_12	0	1	3	timing	None	None	None	98.2114	+12 40 56	0.0252	
PSR_1719-14	0	1	1	timing	5375.9	None	0.41	0.0904	-14 38 01	0	
PSR_B1620-26	0	2	1	timing	103.6	None	None	36525	-26 31 53	None	
Qatar-1	0	1	1	transit	1389	None	1.164	1.42002504	+65 09 43	0.0	
Qatar-2	0	1	1	transit	1179.7	None	1.144	1.3371182	-06 48 14	0.0	
Rho_Coronae_Borealis	0	1	1	RV	None	None	None	39.8449	+33 18 12.63	0.057	
Ross_458	0	2	1	imaging	695	None	1.1	None	+12 22 33	None	
ROXs_12	1	1	1	imaging	None	None	None	None	-25 27 24	None	
ROXs_42_B	0	2	1	imaging	None	None	None	None	-24 32 24	None	
RR_Cae	0	2	1	timing	None	None	None	4350	-48 39 07	0.0	
SAND364	0	1	1	RV	None	None	None	121.710	+11 41 33	0.35	
SR_12_AB	0	2	1	imaging	None	None	None	None	-24 41 40	None	
Sun	3	1	9	None	None	None	0.034901518	87.97	None	0.20563661	
Sun	3	1	9	None	None	None	0.08656491	224.7	None	0.00676399	
Sun	3	1	9	None	None	None	0.091130294	365.2422	None	0.01673163	
Sun	3	1	9	None	None	None	0.048489079	686.98	None	0.09336511	
Sun	3	1	9	None	None	None	1	4332.82	None	0.04853590	
Sun	3	1	9	None	None	None	0.832944	10755.67	None	0.05550825	
Sun	3	1	9	None	None	None	0.362775	30687.153	None	0.04685740	
Sun	3	1	9	None	None	None	0.35221925	60190.03	None	0.00895439	
Sun	3	1	9	None	None	None	0.0164379	90553.02	None	0.24885238	
SWEEPS-11	0	1	1	transit	None	None	1.13	1.796	-29 11 54	None	
SWEEPS-4	0	1	1	transit	None	None	0.81	4.2	-29 11 21	None	
tau_Boo	0	2	1	RV	2000	None	None	3.312	+17 27 22	0.023	
tau_Ceti	1	1	5	RV	None	None	None	13.965	-15 56 15	0.16	
tau_Ceti	1	1	5	RV	None	None	None	35.362	-15 56 15	0.03	
tau_Ceti	1	1	5	RV	None	None	None	94.11	-15 56 15	0.08	
tau_Ceti	1	1	5	RV	None	None	None	168.12	-15 56 15	0.085	
tau_Ceti	1	1	5	RV	None	None	None	642	-15 56 15	0.03	
tau_Gem	0	1	1	RV	None	None	None	305.5	+30 14 43	0.031	
TrES-1	0	1	1	transit	None	None	1.099	3.0300722	+36 37 57	0.0	
TrES-2	0	2	1	transit	None	None	1.169	2.470613402	+49 18 59	0.0	
TrES-3	0	1	1	transit	None	None	1.305	1.30618608	+37 32 46	0.0	
TrES-4	0	2	1	transit	1782	None	1.706	3.5539268	+37 12 42	0.0	
TrES-5	0	1	1	transit	None	None	1.209	1.4822446	+59 26 55	None	
TYC_1422-614-1	1	1	2	RV	None	None	None	198.40	+19 33 30.47	0.06	
TYC_1422-614-1	1	1	2	RV	None	None	None	559.3	+19 33 30.47	0.048	
Upsilon_Andromedae	1	2	4	RV	1440.1	None	None	4.61716	+41 24 38	0.011769	
Upsilon_Andromedae	1	2	4	RV	375.6	None	None	241.02	+41 24 38	0.247042	
Upsilon_Andromedae	1	2	4	RV	218.0	None	None	1282.57	+41 24 38	0.249090	
Upsilon_Andromedae	1	2	4	RV	150.6	None	None	3848.86	+41 24 38	0.00536	
UScoCTIO_108	0	1	1	imaging	2350	None	None	None	-18 18 43	None	
UZ_For(ab)	0	1	1	timing	127.9	None	None	1900	-25 44 22	0.05	
V391_Peg	0	1	1	timing	475.2	None	None	1170	+26 25 08	0.0	
WASP-100	0	1	1	transit	2190	None	1.69	2.849375	-64 01 37		
WASP-101	0	1	1	transit	1560	None	1.41	3.585722	-23 29 10		
WASP-103	0	1	1	transit	2508	None	1.603	0.925542	+07 11 00	None	
WASP-104	0	1	1	transit	1516	None	1.137	1.7554137	+07 26 06		
WASP-106	0	1	1	transit	1140	None	1.085	9.289715	-05 04 46		
WASP-108	0	1	1	transit	1590	None	1.284	2.6755463	-49 38 22.8		
WASP-109	0	1	1	transit	1695	None	1.443	3.3190233	-16 24 38.8		
WASP-10	0	1	1	transit	946.8	None	1.08	3.0927616	+31 27 46	0.057	
WASP-110	0	1	1	transit	1134	None	1.238	3.7783977	-44 03 30.3		
WASP-111	0	1	1	transit	2140	None	1.442	2.3109650	-22 36 45.2		
WASP-112	0	1	1	transit	1395	None	1.191	3.0353992	-35 09 13.9		
WASP-117	0	1	1	transit	1024	None	1.021	10.02165	-50 17 04.354	0.302	
WASP-11	0	2	1	transit	943.2	None	1.045	3.722469	+30 40 25	0.0	
WASP-12	0	3	1	transit	2319.7	None	1.736	1.0914222	+29 40 20	0.0	
WASP-13	0	1	1	transit	1203.3	None	1.407	4.3530135	+33 52 57	0.0	
WASP-14	0	2	1	transit	1718.8	None	1.281	2.2437661	+21 53 41	0.087	
WASP-15	0	1	1	transit	1511.3	None	1.428	3.7520656	-32 09 35	0.0	
WASP-16	0	1	1	transit	1160.0	None	1.008	3.1186009	-20 16 32	0.0	
WASP-17	0	1	1	transit	1517.8	None	1.991	3.735438	-28 03 42	0.028	
WASP-18	0	1	1	transit	2187.5	None	1.165	0.9414518	-45 40 40	0.0088	
WASP-19	0	1	1	transit	1911.5	None	1.386	0.78884	-45 39 33	0.0046	
WASP-1	0	2	1	transit	1644.3	None	1.483	2.5199464	+31 59 24	0.0	
WASP-20	0	1	1	transit	1379	None	1.458	4.8996285	-23 56 08.567	0	
WASP-21	0	1	1	transit	1333	None	1.162	4.3225186	+18 23 46	0	
WASP-22	0	1	1	transit	1297.5	None	1.158	3.5327313	-23 49 11	0.0	
WASP-23	0	1	1	transit	1024.0	None	0.962	2.9444256	-42 45 43	0.062	
WASP-24	0	1	1	transit	1514.1	None	1.104	2.3412083	+02 20 36	0.0	
WASP-25	0	1	1	transit	1135.0	None	1.26	3.76483	-27 31 20	0.0	
WASP-26	0	1	1	transit	1521.3	None	1.281	2.7566004	-15 16 02	0.0	
WASP-28	0	1	1	transit	1468	None	1.213	3.4088300	-01 34 57	0	
WASP-29	0	1	1	transit	910.6	None	0.792	3.922727	-39 54 24	0.03	
WASP-2	0	2	1	transit	1170.7	None	1.117	2.15222144	+06 25 46	0.0	
WASP-31	0	1	1	transit	1410.6	None	1.537	3.405909	-19 03 17	0.0	
WASP-32	0	1	1	transit	1427.6	None	1.19	2.718659	+01 12 02	0.0180	
WASP-33	0	1	1	transit	2451.5	None	1.438	1.21986967	+37 33 02	0.0	
WASP-34	0	1	1	transit	1058.7	None	1.22	4.3176782	-23 51 38	0.038	
WASP-35	0	1	1	transit	1450	None	1.32	3.161575	-06 13 47	0.0	
WASP-36	0	1	1	transit	1554.5	None	1.269	1.5373653	-08 01 37	0.0	
WASP-37	0	1	1	transit	1213.5	None	1.136	3.577471	+01 03 54	0.0	
WASP-38	0	1	1	transit	1152.9	None	1.09	6.87188	+10 01 57	0.028	
WASP-39	0	1	1	transit	1021.8	None	1.27	4.055259	-03 26 40	0.0	
WASP-3	0	2	1	transit	1825.6	None	1.454	1.8468372	+35 39 42	0.0	
WASP-41	0	1	1	transit	1207.5	None	1.21	3.052394	-30 38 24	0.0	
WASP-42	0	1	1	transit	995	None	1.080	4.9816872	-42 04 25	0.060	
WASP-43	0	1	1	transit	1317.6	None	1.036	0.81347753	-09 48 23	0.0035	
WASP-44	0	1	1	transit	1304	None	1.002	2.4238133	-11 56 17	0.0	
WASP-45	0	1	1	transit	1094.2	None	1.16	3.1260876	-35 59 54	0.0	
WASP-46	0	1	1	transit	1516.6	None	1.31	1.43037	-55 52 18	0.0	
WASP-47	0	1	1	transit	1119.7	None	1.15	4.1591399	-12 01 08	0.0	
WASP-48	0	1	1	transit	2030	None	1.67	2.143634	+55 28 23	0.0	
WASP-49	0	1	1	transit	1369	None	1.115	2.7817387	-16 57 55	0	
WASP-4	0	1	1	transit	1710.4	None	1.363	1.33823187	-42 03 41	0.0	
WASP-50	0	1	1	transit	1289.9	None	1.15	1.955096	-10 53 53	0.009	
WASP-52	0	1	1	transit	1315	None	1.27	1.7497798	+08 45 41	0	
WASP-53	0	1	1	transit	None	None	1.2	3.3	None	None	
WASP-54	0	1	1	transit	1759	None	1.653	3.6936411	-00 07 41	0.067	
WASP-55	0	1	1	transit	1160.1	None	1.3	4.465633	-17 30 13	0.0	
WASP-56	0	1	1	transit	1216	None	1.092	4.617101	+23 03 20	0	
WASP-57	0	1	1	transit	1251	None	0.916	2.838971	-02 03 27	0	
WASP-58	0	1	1	transit	1270	None	1.37	5.017180	+45 10 19	0	
WASP-59	0	1	1	transit	None	None	0.775	7.919585	+24 53 21.4	0.100	
WASP-5	0	1	1	transit	1584.0	None	1.171	1.6284246	-41 16 38	0.0	
WASP-60	0	1	1	transit	None	None	0.86	4.3050011	+31 09 21.44	0	
WASP-61	0	1	1	transit	1417.5	None	1.24	3.8559	-26 03 15.0	0.0	
WASP-62	0	1	1	transit	1305.2	None	1.39	4.411953	-63 59 18.3	0.0	
WASP-63	0	1	1	transit	1540	None	1.43	4.37809	-38 19 23.8	0.0	
WASP-64	0	1	1	transit	1689	None	1.271	1.57329	-32 51 30	0	
WASP-65	0	1	1	transit	1480	None	1.112	2.3114243	+08 31 23	0	
WASP-66	0	1	1	transit	1647.5	None	1.39	4.086052	-34 59 23	0.0	
WASP-67	0	1	1	transit	940.6	None	1.4	4.61442	-19 56 58	0.0	
WASP-68	0	1	1	transit	1490	None	1.24	5.084298	-19 18 52	None	
WASP-69	0	1	1	transit	963	None	1.057	3.8681382	-05 05 40	None	
WASP-6	0	1	1	transit	1092.2	None	1.224	3.361006	-22 40 26	0.054	
WASP-70	0	2	1	transit	1387	None	1.164	3.7130203	-13 26 00		
WASP-71	0	1	1	transit	1888.1	None	1.46	2.9036747	+00 45 32	0	
WASP-72	0	1	1	transit	2210	None	1.01	2.21672	-30 10 08	0	
WASP-73	0	1	1	transit	1790	None	1.16	4.08722	-58 08 56	None	
WASP-74	0	1	1	transit	1910	None	1.56	2.137750	-01 04 32.6		
WASP-75	0	1	1	transit	1710	None	1.270	2.484193	-10 40 32	0	
WASP-76	0	1	1	transit	2160	None	1.83	1.809886	+02 42 02		
WASP-77	0	2	1	transit	None	None	1.21	1.3600309	-07 03 38	None	
WASP-78	0	1	1	transit	2006.7	None	1.75	2.17517656	-22 06 59	0.0	
WASP-79	0	1	1	transit	1958.7	None	1.70	3.6623817	-30 36 02	0.0	
WASP-7	0	1	1	transit	1359.5	None	1.33	4.9546416	-39 13 31	0.0	
WASP-80	0	1	1	transit	600	None	0.952	3.0678504	-02 08 44		
WASP-82	0	1	1	transit	2190	None	1.67	2.705782	+01 53 38		
WASP-83	0	1	1	transit	1120	None	1.04	4.971252	-19 17 03.4		
WASP-84	0	1	1	transit	832	None	0.975	8.5234865	+01 51 36	0.018	
WASP-85	0	2	1	transit	1412	None	1.48	2.6556734	+06 33 49.4	0.0	
WASP-87	0	1	1	transit	2322	None	1.385	1.6827950	-52 50 27.0		
WASP-88	0	1	1	transit	1772	None	1.7	4.954000	-48 27 43	None	
WASP-89	0	1	1	transit	1120	None	1.04	3.3564227	-18 58 16.1	0.193	
WASP-8	0	2	1	transit	846.5	None	1.038	8.158715	-35 01 53	0.31	
WASP-90	0	1	1	transit	1840	None	1.63	3.916243	+07 03 24		
WASP-94	0	2	2	transit	None	None	1.72	3.9501907	-34 08 08		
WASP-94	0	2	2	RV	None	None	None	2.00839	-34 08 08	0	
WASP-95	0	1	1	transit	1570	None	1.21	2.1846730	-48 00 11		
WASP-96	0	1	1	transit	1285	None	1.2	3.4252602	-47 21 38		
WASP-97	0	1	1	transit	1555	None	1.13	2.072760	-55 46 19		
WASP-98	0	1	1	transit	1180	None	1.1	2.9626400	-34 19 41		
WASP-99	0	1	1	transit	1480	None	1.1	5.75251	-50 00 29		
WD_0806-661	0	1	1	imaging	340	None	None	None	-66 18 16.74	None	
WTS-1	0	1	1	transit	1362.3	None	1.49	3.35	+36 17 46.76	0.0	
WTS-2	0	1	1	RV	2000	None	1.363	1.0187068	+36 48 56	None	
xi_Aql	0	1	1	RV	None	None	None	136.75	+08 27 41	None	
XO-1	0	1	1	transit	1168.0	None	1.184	3.9415128	+28 10 11	0.0	
XO-2	1	2	4	RV	None	None	None	18.157	+50 13 03.25	0.18	
XO-2	1	2	4	RV	None	None	None	120.8	+50 13 03.25	0.1528	
XO-2	1	2	4	transit	None	None	0.973	2.61585922	+50 13 03.25		
XO-2	1	2	4	RV	None	None	None		+50 13 03.25	None	
XO-3	0	1	1	transit	1554.5	None	1.217	3.1915239	+57 49 01	0.26	
XO-4	0	1	1	transit	1328.2	None	1.34	4.1250823	+58 16 05	0.0	
XO-5	0	1	1	transit	1133.5	None	1.03	4.1877537	+39 05 41	0.0	
YBP1194	0	1	1	RV	None	None	None	6.958	+11 48 53	0.24	
YBP1514	0	1	1	RV	None	None	None	5.118	+11 53 12	0.39	
